,Unnamed: 0.1,Unnamed: 0,user,rating,comment,product_id,similarity,sentiment,score
288,13484,13484,oatman,5,"I also loved this cereal. One of the few non-sweet cereals. Post, please bring it back!",1167,0.1381396771818726,0.7574,0.4477698385909363
289,13515,13515,Fred,5,"I also ate this cereal as a kid and loved it. The flavor is 100% unlike any of today's cereals!! It had a wonderful oatey/malty/syrupy taste, but was only mildly sweet. This is MY",1167,0.1381396771818726,0.855,0.4965698385909363
290,13551,13551,Missingufof,5,"THIS CEREAL WAS THE BEST!!! It didn't need sugar, it had a sweetness all its own!!! I truly crave this cereal!!! I wish they would bring it back!!!",1167,0.1381396771818726,0.9423,0.5402198385909363
291,13553,13553,mattH,0,"This was my favorite cereal. When they stopped making it, I stopped eating breakfast cereal regularly. It had a lot of subtle flavors and was not overly sweetened. I really wish they would bring it back so I could resume my two box a week habit :)",1167,0.1381396771818726,0.7346,0.4363698385909363
292,13561,13561,wpath,5,"I ate this cereal almost exclusively when it was available. It had a subtle sweetness without being sugary, and I just loved it even when it got mushy. I'd love for it to be brought back...",1167,0.1381396771818726,0.9062,0.5221698385909364
293,13570,13570,Timmy,5,"Post Fortified Oats Flakes was way ahead of it's time. Bring back its delicious taste of oats and malt with a slightly sweet, kind of maple/buckwheat flavor. I have missed and looked for it for many years. Give me a happy ending here.",1167,0.1381396771818726,0.8363,0.4872198385909363
294,13575,13575,Cerealist,5,"Why did they stop selling this? I haven't been able to find any cereal as perfect as Fortified Oat Flakes-not too sweet, not too blah. Post should bring it back!",1167,0.1381396771818726,0.7259,0.4320198385909363
295,13580,13580,kc,5,"One of my favorites from childhood.... modern oat flakes are to hard and scratchy to eat... these were delicate and YUMMY!! Just sweet enough, but not sugary. Post has brought back some other ""classics"", at least as special editions... wish they would bring this one back too!!",1167,0.1381396771818726,0.9278,0.5329698385909363
296,13604,13604,Austin Shirley,0,"This is another enjoyable product of my past that I can no longer enjoy. I loved the perfect taste, just sweet enough. Why this cereal was discontinued is beyond me. Please bring it back!!! Squirrelly Shirley of Austin, TX.",1167,0.1381396771818726,0.9161,0.5271198385909364
297,13653,13653,Ruthie,5,"Absolute best ever - just the right balance of everything, not too sweet. I miss it and wish with my whole heart they would bring it back.",1167,0.1381396771818726,0.841,0.4895698385909363
298,13663,13663,Oat Flake Lover,5,"Yes, there is a cereal better than Post Fortified Oat Flakes. It's the original recipe for Post Oat Flakes. Post tinkered with the recipe to make the cereal more crispy in milk, and sacrificed a lot of delicious flavor in return. However, Fortified Oat Flakes comes in at number 2 on my all time list of favorites.",1167,0.8842030122507006,0.9287,0.9064515061253503
299,13665,13665,Bernie B,5,"My favorite cereal as a child, which is strange considering there isn't any sugar in it (at least I don't recall it being sweetened).",1167,0.1381396771818726,0.296,0.2170698385909363
300,13791,13791,M.J.S.,2,"I hadn't had Frankenberry in 40 years, but it was on sale for $1 at Dollar Tree. This was NOT the cereal I had as a youngster. Less sweet. Weird texture. I remembered Frankenberry head shapes, not ghost shapes (that's Boo Berry's terrain). I won't bother with the Count Chocula. Hey General Mills, people don't buy these cereals for whole grains. If they want Whole Grains, they'll get some Buc Wheats or something. (Hey, what happened to Buc Wheats?) Post ruined Fruity Pebbles as well. I miss Quake and Rice Krinkles. (and no. Quisp is NOT the same as Quake.)",139,0.1381396771818726,0.6092,0.3736698385909363
301,13803,13803,B.S. Now,1,What happened to the powdery oat based cereal I remember from the 70s? This stuff tastes bad. All of the fun sweet cereals I used to love have changed. Bring back the powdery cereal I grew up with!,139,0.1381396771818726,0.807,0.4725698385909363
302,13804,13804,FixItPlease,0,The best comment I see here is in regard to the change from an oat-based cereal to one that is based on corn. The combination of oats and sugar had a much better flavor than the one of corn and corn-based sweetener.,139,0.1381396771818726,0.7964,0.4672698385909363
303,13805,13805,quispyjoe,1,(Team Breakfast Member)  The texture is no longer good and the taste is no longer good. The cereal is no longer good. They obviously changed it from the original sweet and tasty cereal. I don't understand - if I wanted a healthy cereal I would buy Grape Nuts. I want sweet and delicious. Who gives a hoot about whole grains. I will never buy this again... I'll just keep my memories.,139,0.1381396771818726,0.222,0.18006983859093628
304,13806,13806,SugarBob,1,"Franken Berry was by far my favorite cereal as a child. My wife texted me that she saw it at the store, and I was thrilled when she bought me a box. Unfortunately, it turns out that it's not at all the same cereal. It uses to be sweet and strawberry flavored and have marshmallows. Now it tastes like the box and I found 6 marshmallows in my whole big bowl. I'm throwing the rest in the garbage. Disappointed++.",139,0.1381396771818726,0.7096,0.4238698385909363
305,14403,14403,D.J.,0,"Loved the Frosted Bran Flakes... I see the regular Frosted Flakes... they are so flavorless and sticky-sweet. Kellogg's could probably frost pieces of the cardboard box, and they would be the equivalent to the regular Frosted Flakes. The Frosted Bran Flakes had a nice nutty flavor, and were lightly sweetened, and low in fat and calories, and were awesome... Kellogg's - please bring them back!!",1290,0.1381396771818726,0.9115,0.5248198385909363
306,14405,14405,Babyhulk,5,I always loved Post's 40% Bran Flakes back in the day; loved Kellogg's version which didn't require (for me) additional sugar BUT was not as sweet as Frosted Flakes or another 'kiddie' cereal. Miss this cereal and wish it would come back. Glad to see that I'm not the only one that loved and misses it.,1290,0.1381396771818726,0.9068,0.5224698385909363
307,14828,14828,Steve-Os,0,These sounded good. Too bad I was too young to eat sweetened cereals back then. I wish I was born earlier in the 80's to try these.,161,0.1381396771818726,0.2732,0.2056698385909363
308,15306,15306,SueV,5,"I am missing this really tasty, amazing cereal so much. Nothing seems to be comparable and I am very disappointed that the supermarket shelves seem to be completely full of ""rubbish"" sweet tasting cereals only. Even independent ""health food"" stores do not stock anything to compare with Force Wheat Flakes. Please, someone, start to manufacture and supply these wonderful tasty flakes of goodness again. - Sue",138,0.1381396771818726,0.8882,0.5131698385909362
309,15311,15311,shawnbuck,5,"(Team Breakfast Member)  I absolutely agree. I've been eating this cereal ever since childhood (I'm now 55), and it's easily my favorite. Not too sweet, high in fiber, easy to eat and digest, and no artificial ingredients. When I heard that Nestle had discontinued Force (and subsequently closed the factory where it was produced) I e-mailed their customer relations department in August 2012 to register my disappointment. They sent me a letter (along with a",138,0.1381396771818726,0.4789,0.3085198385909363
310,15355,15355,kreydathree,5,"(Team Breakfast Member)  I totally agree with just about all of the comments made about Nestle's appalling ideas about ""sales success dominated attitudes"" to this one and only real cereal. It is the only normal cereal which diabetics can eat safely. None of the hundreds of other sweet things... ""sugar coated honey frosted flakey"" things are possible. We need - in fact the Nation needs - a safe cereal. FORCE! Like the Phil72, I have been eating Force for many many years. BRING IT BACK NESTLE... you should be more responsible to your customers... children's desires aren't the only ones and profit isn't the only ""force"" in life. Your good name is suffering! Sainsburys! Waitrose! Tesco! come on, use YOUR weight to help we lovers of FORCE. - Kreydathree",138,0.1381396771818726,0.9802,0.5591698385909363
311,15368,15368,Mel,4,"This was my favorite cereal. It was tasty, crunchy and made from wheat grown by British Farmers.",138,0.4462089899529985,0.4588,0.45250449497649925
312,15828,15828,Moms Fav,5,My mom's favorite cereal/sweet snack. lol. Then it disappeared! They get you hooked and then it's gone ;-),1279,0.1381396771818726,0.7345,0.4363198385909363
313,16229,16229,jud1,5,"This cereal is the best! I make a snack mix out of mini chex, dry roasted peanuts, and dried sweet cranberries (Craisins). But, I cannot find it anymore in the grocery stores in my area. I live in central Wisconsin.",147,0.1381396771818726,0.5983,0.3682198385909363
314,16845,16845,SZA,3,"This cereal does not taste the same as it did when I was a kid back in the 80s. It is nothing special now, whereas back in the 80s it was definitely one of my favorites! The pieces seemed heartier and probably sweeter back then. Having said that, I will say that it made an amazing ""bedside cracker"" when I was in my 1st trimester of pregnancy. They always say you should eat Saltine crackers to help combat morning sickness, but the thought of munching Saltines first thing in the AM made me feel even sicker. Golden Grahams hit the spot, though! They were nice and sweet and crunchy. I always had a little Tupperware container of them by my bed for about the first 6 weeks of my pregnancy. :)",168,0.4671028078772243,0.9513,0.7092014039386122
315,16857,16857,Tina Scott,5,"Oh those Golden Grahams... Oh those Golden Grahams.... Crispy, crunchy, graham cereal... a brand new breakfast treat...",168,0.4462089899529985,0.4019,0.4240544949764993
316,17327,17327,Don Wilson,5,"Friends, have you ever found yourself rushing out in the morning because you weren't hungry, or didn't think you had the time? You can't do a man-sized job on a bird-sized breakfast, you know. Nutrition experts say that morning is the time when we should stoke up, and get at least 1/4 of our daily nourishment. Nutrition experts also recommend a whole grain cereal, and that's Grape Nuts and Grape Nuts Flakes. Both are Basic 7 foods, outstanding in both their whole grain nourishment and their zesty crispness. So, eat a good breakfast, do a better job, with those toasty-brown, malty rich, sweet-as-a-nut Grape Nuts or Grape Nuts Flakes, for extra swell eating!",175,0.1381396771818726,0.902,0.5200698385909364
317,17337,17337,mobygrapenut,5,"(Team Breakfast Member)  Been loving those crunchy things since I was a little kid foraging around in my grandma's pantry for illicit snacks. Back then the ads said ""They fill you up, not out"". In the early 70s, Ewell Gibbons pitched them, saying that the reminded him of wild hickory nuts. From my teens to early twenties, they became a staple food. Then, Post began the ""Are you good enough for Grape Nuts"" campaign. I found that so ridiculous that I quit eating them until a couple of months ago. I've been really enjoying them.",175,0.4462089899529985,0.5649,0.5055544949764992
318,17338,17338,Sheila D.,5,"I've been eating Grape-Nuts for a long time, since I was a teenager fifty years ago. I use a small bowl, Splenda and unsweetened soy milk when I want a snack that is filling but isn't too sweet. It does have a mild laxative effect but I think that's a good thing.",175,0.1381396771818726,0.1974,0.1677698385909363
319,17341,17341,Royce,0,Worst cereal ever. It's too crunchy on minute and then to soggy the next. I'll never understand how it's so popular.,175,0.4462089899529985,-0.1239,0.16115449497649925
320,17351,17351,Mix Master,4,"Try Grape-nuts mixed with Honey Smacks or any sweetened puffed wheat, really good!!!!!",175,0.1381396771818726,0.6554,0.3967698385909363
321,17680,17680,PeruAlonso,5,"(Team Breakfast Member)  The honey, sweet crunch of Golden Crisp makes it one of my Top 10 Favorite Breakfast Cereals.",167,0.1381396771818726,0.7783,0.4582198385909363
322,17681,17681,Mark N,5,"I did a taste test between Golden Crisp and Honey Smacks. Golden Crisp is much sweeter, with a better taste.",167,0.1381396771818726,0.4404,0.2892698385909363
323,18004,18004,flight777,5,"Grape Nuts Flakes is one of my top 3 favorite cereals of all time! It's simple and more nutrition-oriented than most but the flavor defies the ingredients. Even though it has a relatively low sugar content, I have never needed to add any sweetener. Apparently the way it's made produces a unique sweetening effect that is also present (but not as pronounced) in regular Grape Nuts. I have eaten this cereal for 30+ years and never tire of it - though I do switch around what I eat for variety. I was sad to see Walmart stop carrying Grape Nuts Flakes last year (2017) here in Oregon. The only place I've been able to buy it lately is WinCo. Walmart, please bring this cereal back! And please Post, never discontinue this product! It is one of the few great tasting, healthier cereals of all time! David L.",176,0.1381396771818726,-0.5216,-0.19173016140906368
324,18009,18009,O/FROM40S,5,"It appears the folks reviewing GRAPE-NUTS FLAKES are all fans who are hurting from the decline in availability. Not all of their hurt is caused by Post. GNFs are still available in some stores, scattered around the country and on various sites on the Net but every where I see them they are price inflated. While most cereals are priced in the $3.00 to $4.00 range in stores GNFs are always $5.00 or more. On the internet sites the price seems to run between $5.00 and $7.50 per box, plus shipping. Most sites want you to buy multiple boxes to further increase their sales volume. Pursuit of the old profit bug-a-boo I guess. Gross more dollars and to heck with other peoples problems. Of course supply and (especially) demand could contributed to some availability problems. But thanks to grandma and grandpa AND to mom and pop, kids of this and the previous generation has been liberally inundated with all of the readily available sweet and sugar covered things one sees in stores these days. How can they know any better? If kids learn to select foods by sweetness instead flavor how can they be expected to appreciate the delicate and nutty smoothness of GRAPE-NUTS FLAKES? So that again goes to reduced demand and there-fore reduced profits, hence reduced supply. Vicious circle, huh? I, too, regret the loss of the old style larger flakes. They kept the crunch to the bottom of the bowl.",176,0.1381396771818726,0.7762,0.4571698385909363
325,18239,18239,E.W.G.,5,Please bring back Grape Nut O's. I love them to snack on when I need something sweet. I haven't been able to find them for a long time. I prefer them over any other cereal.,557,0.1381396771818726,0.8591,0.4986198385909363
326,18240,18240,wlfrench,5,Great taste and so crunchy your jaw will ache after every bowl.,557,0.4462089899529985,0.3612,0.4037044949764993
327,18261,18261,cereallover26,5,What was the problem with Grape Nut O's?! Couldn't find a way to keep transfat out? What? I can't imagine why it would be taken off the market. It was perfect for my preschoolers. Not too sweet but not plain.,557,0.1381396771818726,-0.2668,-0.0643301614090637
328,18687,18687,Al Jordan,5,"One of my favorites as a kid. Still enjoy it today, just not as much as then after having doubts as to whether actual honey was used as a sweetener. On a side note (since no other poster has mentioned it - so I will), the Honeycomb Hideout TV ads of the 70's were referenced in an episode of Futurama.",192,0.1381396771818726,0.3818,0.25996983859093625
329,18697,18697,freq a zoid iac,4,"I loved it as a child. I have not had it in years, I don't think I would enjoy it. If they had a true honey sweetened version, I may like it. My taste buds are way different now. Anyways, like CerealKiller said, I also DID eat a whole box once, in well one sitting. The only cereal I eat now, is non processed oats. BORING! hahah ;)",192,0.1381396771818726,0.9344,0.5362698385909364
330,18913,18913,Habringman,5,I normally HATE cereal but loved this one. It didn't get soggy too quickly and the sweetness level was perfect for first thing in the morning. Please bring it back!,206,0.1381396771818726,0.9533,0.5457198385909363
331,18924,18924,Starr99,0,"I liked it a lot. It tasted like Golden Grahams but it was crunchy. Actually very good. I only bought it once, so I don't miss it too bad.",206,0.4462089899529985,0.5025,0.47435449497649923
332,18943,18943,Butterfly,5,"I really miss these. The original Hunny B's that were available in my area were the striped, sweetened 'B' shapes, mixed with tiny glazed graham cookie replicas of Winnie and friends and they were absolutely addictive! Unfortunately a year later they'd recreated the cereal, this time minus the graham cookie additions, and though it was still delicious (and cute!), the loss of the extra crunch and variety that the grahams provided was noticeable. Not much longer after that and the cereal disappeared from shelves altogether. :( I've read other reviews that some found this cereal in a reincarnation with the honey flavored 'B' shapes mixed with powdery pink Piglet shapes. I'm seriously hoping that they bring this cereal back someday, because I'd love to try a honey 'B' shape + graham cookie characters + sweet, pink Piglet version!",206,0.1381396771818726,0.9119,0.5250198385909364
333,19484,19484,Texan,4,"The first time I tried Honey Bunches of Oats, it was like, where have you been all my life. It was crunchy, sweet and best of all very delicious.",187,0.4671028078772243,0.9286,0.6978514039386121
334,19491,19491,Jessica,4,"Great cereal for kids and adults alike. I think I would enjoy it a little more if it were not quite as sweet. But over all, I love it.",187,0.1381396771818726,0.8627,0.5004198385909363
335,19504,19504,Kitty,4,"If it currently the most common Cereal I buy. It has a thorough blend of taste that makes it easier to satisfy a large household. There have been a few cereals to try a large blend, but after I had this I did not care for them any more. The market shelves seemed to reflect this as well. My surprise was the time it took them to have such a variety as they do now. You could accept it was younger, newer, and not available in all grocery stores yet for years. But by the time we passed 2000 most stores around me had dumpped similar products, even finding it impossible to make mimics with their value brands. You won't be lectured by your doctor for eatting it but people still prefer fresh fruit on it. Children will enjoy eatting it but they don't have a beloved mascot on the box. It doesn't get soggy fast but it still can get soggy. I would give it a five but I know the taste isn't perfect ten, there also isn't a cereal mascot so until recently I would have considered it's box and advertiseing a three. However, now the company employees are feeling like the mascots and they finally added some varity. The appearence should be about 3-3.5 but the Factory Workers are doing their job. The experience of eatting would work as a 5 but small children and people with certain allergies may not enoy. I'd balance that out to 4-4.75 depending on the person. But since I can't vote that way, I've given then 4 out of 5. I would describe each type of Honey Bunches of Oats differently. The original provides every bite and the milk with a pleasing weak sweetness. I cannot think of anything else providing the same experience when chewing, as you have such a mix of rough crunchy clusters that you bite through but land into a padding of either soft or fragile flakes. In my experience though, every batch turns out differently.. both in taste and ratio of Bunches to Flakes. Some times my flakes are burnt, other times I barely find any bunches. Although things seem to have improved in the last couple years, I still get those mishap boxes.",187,0.4671028078772243,0.983,0.7250514039386121
336,19664,19664,S-money,5,"I can not describe how good this cereal tastes. Almonds, honey and crunchy flakes are delicious together. It's the perfect breakfast cereal. If you could put it on the shelves for a little while each year... that would be great. Thanks!",201,0.4462089899529985,0.9229,0.6845544949764992
337,19674,19674,maddy2,0,Please bring them back! They had the perfect amount of sweetness.,201,0.1381396771818726,0.8588,0.4984698385909363
338,19679,19679,Ballaman,5,"Please bring this dang cereal back right dang now! Please =( Way better than than regular, too-sweet Frosted Flakes.",201,0.1381396771818726,0.7777,0.45791983859093627
339,19686,19686,J.V.,5,"I LOVED this cereal too. But last week I found Kellogg's Crunch Nut cereal and I'm pretty sure this is about as close as we're gonna get. I think it's a little sweeter -- there's some sort of ""glaze"" on the flakes but it's really good! Give it a try!",201,0.1381396771818726,0.9427,0.5404198385909362
340,19690,19690,Buffer,5,"I ALWAYS used this for the topping on my hashbrown casserole! It was the perfect touch of sweetness to the hashbrowns. I was very upset it was taken off the shelves. I have tried to duplicate it by adding honey to corn flakes, but it's not the same!",201,0.1381396771818726,0.4745,0.30631983859093626
341,19878,19878,Pats fan 12,5,Oh's are clearly the best cereal anyplace on the planet! It stays crunchy in milk. And is so good I'm hooked for life... God this stuff rocks!!,195,0.4462089899529985,0.9276,0.6869044949764993
342,19883,19883,J. Jay 11,5,No other cereal stays crunchy so long in milk. I love the sweet taste. Why is it so hard to find?,195,0.4671028078772243,0.629,0.5480514039386122
343,19892,19892,Ekoberry,4,"(Team Breakfast Member)  Way too much sugar for your health, but such crunchy goodness! I've seen small $1 boxes on sale at CVS (Los Angeles area)",195,0.4462089899529985,0.6476,0.5469044949764992
344,19895,19895,cupcake,0,Bring back the crunchy nut ones that taste like peanut butter.,195,0.4462089899529985,0.3612,0.4037044949764993
345,20057,20057,rkade111,3,"(Team Breakfast Member)  This cereal is a bit too sweet. Multigrain Cheerios are a bit too bland. I put Cheerios in my rotation occasionally, but this cereal is nothing special to me.",197,0.1381396771818726,-0.2232,-0.04253016140906371
346,20058,20058,Bhaal,2,"The taste is one-dimensional, like cardboard. I can understand the appeal from a nostalgia standpoint, but there are so many other better cereals out there. They don't stay a nice crunchy consistency for very long, the flavor gets old quickly while eating a bowl, and the leftover milk isn't very delicious. This cereal is much better when supplemented with additional sugar, honey or agave nectar.",197,0.4462089899529985,0.3664,0.40630449497649923
347,20497,20497,Kayden,5,"Honey Nut Cornflakes were the best cereal. Not as sweet as frosted flakes and not as plain as cornflakes. Cereals in Canada are dismal. Cookie Crisp? Kix, Rice Krispie Treats cereal? I hope some gods bring this cereal back. The new ones just don't even come close to a substitution.",1078,0.1381396771818726,0.2453,0.19171983859093628
348,20510,20510,Eminent,5,"Ok looks like they don't sell it anymore as there were not enough people buying it. BOO! Although there's something called ""crunchy nut cornflakes"" that they sell now that looks almost the same... I think they are selling it in Australia.",1078,0.4462089899529985,0.6114,0.5288044949764993
349,20676,20676,Amy7,5,"Please bring back Honey Nut Shredded Wheat. Kellogg's Frosted Mini Wheats are not crispy enough, and Quaker Oatmeal Squares do not taste nearly as good! I can not find a replacement for this wonderful cereal!",202,0.8842030122507006,0.8795,0.8818515061253502
350,20901,20901,RobertPaulson,5,"Yeah, this stuff was great. It *was* a bit like Trix... I think that's the closet thing I could compare it to in straight up taste. But the consistency was better. Trix will cut the roof of your mouth into ribbons if you munch with too much gusto. Nerds had the sweetness of Trix, but with slightly more of an actual fruit taste, plus the texture that was a little softer, like maybe a giant rice crispie... God, that stuff was kiddie-crack.",252,0.1381396771818726,0.9463,0.5422198385909363
351,20914,20914,Kitty,4,"Description & Rating: I'm very picky and this was a cereal I loved. It has a touch of fruit or tang to it but that wasn't strong. It had a calm sweetness that stuck out but it wasn't overwhelming. It was so enjoyable, I would prefer to eat Nerds Cereal then I would Nerds. The experience of taste were alike to that of eatting a Nerd, it was sweet with a touch of tang, but not identical and perhaps reversed as Nerds have a strong tang that hits you while it was the sweetness that struck you while eatting this Cereal. I am giving it 4 out of 5 because I try to imagine it against other cereals and people's expectations. Many mascot cereals have sour marshmellows.. this leaves an impression. The box of mascot cereals are usually of a Cartoon Character or Person and their face consumes most of the box, Nerds cereal did not do this, infact it was some times hard to explain they were turely connected to the candies. With that you also lack those cuddly and collectable feelings you get when you see that family face of Mickey Mouse or Rainbow Brite calling you in. So the sum of this is Nerds Cereal had the problem of focusing more on something edible then on something you just buy because of the trend. Oh, how much I loved this cereal. I still find myself roaming the Cereal aisle talking about it. It makes for difficult trivia online,.. so even there I still speak of it. I do have to agree with Drecky. I did know some people that the Cereal did not agree with. Today I would suspect the Food Dye. I have problems explaining to people that Food Dye is not magic colors but comes from plants. I do not know if this was the cause but it's just a suggestion. If Nerds was to return, I might give it a 5/5. I would have to warn people it is like Cookie Crisp and Reese' Puff Cereal. Though it is modeled after Nerds Candy, it is a unique taste. It is also unlike any other cereal so I can not compare it's taste to any other.",252,0.1381396771818726,0.9481,0.5431198385909364
352,21436,21436,Sugarbeats,5,My sister and I loved the Newman's Own Blueberry Pecan Clusters cereal. Please bring that back. There is no cereal to match it. The flakes stayed crispy in milk. OMG we loved it so much!!!,1071,0.8842030122507006,0.8682,0.8762015061253503
353,21449,21449,Jukebox,5,"I absolutely love sweet enough honey flax flakes. It's delicious, filling and definitely ""sweet enough."" In my opinion, it's the best cereal out there. I will try All of his cereals and products!",1071,0.1381396771818726,0.9708,0.5544698385909363
354,21450,21450,Cinnamon,5,"(Team Breakfast Member)  I love the cinnamon and the honey flax cereals. They are sweet enough and delicious, just like it says. I hope they never discontinue these cereals. I would like to see them somewhere in Raleigh, north Carolina. I have only seen them in Connecticut and New York. Please, please, please sell them here in NC. Thank you.",1071,0.1381396771818726,0.9781,0.5581198385909363
355,21621,21621,Bama Cereal Man,5,"Best cereal ever, nothing even compares. I have written Kellogg's a few times over the years, just hoping they may bring this cereal back. Each time they suggest Cracklin' Oat Bran, which is not as good (tastes like cardboard). Just today, I bought a box of Baked Oat Bites by Natures Valley. It was pretty good, but still a bit too sweet.",256,0.1381396771818726,0.8909,0.5145198385909363
356,21624,21624,Scrummy,5,"Healthy, tasty, crunchy and full of fiber. Scrumptious with milk or as a healthy snack/alternative to sweets. Never goes soggy. One of only 2 cereals I love so please bring it back.",256,0.4671028078772243,0.9577,0.7124014039386122
357,22200,22200,Bhaal,5,"Delicious. I just received 2 boxes from Korea as a gift after not having it for 8+ years. It's just as delicious as I remembered. Nice and crunchy, rich chocolate and cream taste. The only negative is it doesn't make as delicious milk as some of my other favorite cereals. Milk aside however, this is probably the best cereal created.",270,0.4462089899529985,0.9596,0.7029044949764993
358,22202,22202,LadyB,5,"If the cereal comes back to the market, please also bring it back to Canada! It was the best chocolate cereal on the market. Not too sweet referring to the original of course! Two thumbs up!",270,0.1381396771818726,0.8018,0.4699698385909363
359,22537,22537,JerryM,5,"I'm 14 again, and sitting at the breakfast table, enjoying each crunchy bite - getting energy for today's Little League game. Oat Flakes made us champs!",259,0.4462089899529985,0.8221,0.6341544949764992
360,22545,22545,Seattle John,5,This cereal was the best ever. It wouldn't stay crunchy for long but that was never a problem. It seems like we could bring it back if we organized. I have been hearing the wail of boomers crying out for oat flakes for a long time. If Post can't do it maybe we can. If you are interested write to me at oceanobello(at)gmail(dot)com and put 'oat flakes revival' in the subject line.,259,0.4462089899529985,0.7985,0.6223544949764992
361,22576,22576,C.A.S.,5,Please do anything you can to convince Post that this health conscious cereal must be on the shelves again. It was like eating a crunchy bowl of oatmeal. I often wonder what the reason was behind the decision to discontinue this cereal about 30 years ago.,259,0.4462089899529985,0.7003,0.5732544949764993
362,22577,22577,megalon,5,I miss this cereal. It was my favorite! I miss that sweet crunchy taste.,259,0.4671028078772243,0.6239,0.5455014039386121
363,22613,22613,Skinny Gramma,5,"I would like to see Post bring back Oat Flakes. As a youngster it was the only nutritious cereal I would eat. I have always had trouble keeping on weight and at 5'8"" I need to be at least 120 pounds to look my best. As a young adult I had no trouble maintaining with a couple bowls of cereal, one for breakfast and one before bed, but I never found another cereal I liked enough to eat as often and my weight is now down around 110. I have no taste for anything any sweeter, it was just perfect. I do miss it.",259,0.1381396771818726,0.8473,0.4927198385909363
364,23039,23039,Bocky,5,This is the only cereal my husband and I both liked. The flakes were crispy and delicious. Didn't get soggy. No other cereals come close to it. Please bring it back! We really miss it!,728,0.8842030122507006,0.8548,0.8695015061253504
365,23286,23286,Hungry Edmonton,5,"This was hard to find in stores for months, and now that it's back, it's got these weird ""crunchy clusters"" instead of almonds. WHY???? I wish they'd bring back the almonds!",1292,0.4462089899529985,0.4314,0.43880449497649926
366,23287,23287,crispysam,5,"This product is difficult to find, why? Also, it used to have slivered almonds in it now it has 'crunchy clusters', what happened?",1292,0.4462089899529985,-0.4329,0.006654494976499253
367,23461,23461,Bob-6,0,I don't care for it too much. Awfully sweet. I prefer the regular Cap'n Crunch with the 'berries' in it.,674,0.1381396771818726,0.1692,0.1536698385909363
368,23483,23483,Derekdespie,5,"(Team Breakfast Member)  Around next year, Oops...All Berries! will contain nothing but the five colorful fruity flavors of crunch berry cereal puffs, unlike the ""Crunch Berries"" cereal that combines sweetened corn squares with five colorful fruity flavors of crunch berry cereal puffs in pieces. Because orange-flavoured crunch berries will be added to the existing four colourful flavors of Crunch Berries, they will all be contained in both of those cereals.",674,0.1381396771818726,0.0,0.0690698385909363
369,23689,23689,Ernie,4,I found the Peanut Butter flavor not too overpowering. This is certainly a less sweet version of the regular Cinnamon Toast Crunch.,276,0.1381396771818726,0.6258,0.3819698385909363
370,23734,23734,heman,5,"This was the best peanut flavored cereal by far. Excellent peanut flavor without being too sweet. Please do the world, and me, a favor and bring it back. I'm getting VERY tired of cinnamon toast crunch.",276,0.1381396771818726,0.7575,0.44781983859093627
371,24119,24119,Eddie C,5,'Pink Panther Flakes are pink & sweet... As you can tell the color of pink... Tickles me pink!' Other premiums were a pink invisible ink pen & revealing marker and a notepad of Panther paper that dissolved in water. Neat thing was how only the Panther's eye would remain floating! Always wondered if that was planned or a happy accident.,278,0.1381396771818726,0.8011,0.4696198385909363
372,24123,24123,1950sunlimited,3,"(Team Breakfast Member)  Pink Panther Flakes are Pink / and sweet as you Pink Panther, color of pink / tickle me pink! / Hey Pink Panther! We love Pink Panther Flakes / So pink, so sweet and they're new / We love their one, two, three, four, five, six, seven... Eight different vitamins / Just as much as we love you!",278,0.1381396771818726,0.9708,0.5544698385909363
373,24126,24126,KixRulez,4,"RE: Yhe inaudible part of the jingle - It always drove me nuts as a kid because it didn't make sense, but listening it to again I hear this: ""Pink Panther flakes / are pink / and sweet as you / Pink Pan / the color of pink / tickles me pink."" Still doesn't make sense, but I think I got it at least!",278,0.1381396771818726,0.5635,0.3508198385909363
374,24127,24127,Rochellesc,4,"(Team Breakfast Member)  Loved the show, the cereal, the theme song, but most if all, the awesome prizes inside! The one I remember most is the little zip car. Too bad we know today that most sweetened cereals are on par with candy fortified with vitamins. :(. The last quarter of the 20th century was a great time to be a kid!",278,0.1381396771818726,0.9391,0.5386198385909363
375,24527,24527,cherylmars84,5,"(Team Breakfast Member)  Please bring it back! I grew up eating that cereal. I am 30 years old and you know how long that cereal has been off the shelves? Yeah, well I still crave that good ol' Strawberry Pop Tart cereal. I have tried many, many, many Kellogg's cereals and products and anything else ever made by or ever will be made by Kellogg's will or have ever compared. Dipping Pop Tarts in milk doesn't come close - not even the snack size ones which are a bit to crunchy and hard - but that's my opinion. - Cheryl",281,0.4462089899529985,0.5916,0.5189044949764993
376,24770,24770,Warlocke,5,"(Team Breakfast Member)  There are a lot of cereals out there that taste like each other, either because they're made with similar ingredients or one is a deliberate knock-off, but nothing else tasted like Powdered Donutz cereal: Not before it came out, and not since it was discontinued. It was simple and not overly sweet, but tasted amazing. Definitely on my list of things I wish would make a reappearance.",282,0.1381396771818726,0.8468,0.4924698385909363
377,24788,24788,stephshortcake,5,"Such a unique cereal, I remember liking it a lot even though it wasn't really sweet. It just had a good taste.",282,0.1381396771818726,0.441,0.2895698385909363
