user,rating,comment,product_id,0,0.1,0
spongey,5,"I know its not a popular cereal (as it just recently has stopped being stocked in my area, Chicago, not a small area) but this was my all time favorite cereal, bar none... glad I can at least still order it online... but for how much longer? I wish this fad of lightly sweetened flavored mixes would end soon.",284,,,
,,,,,,4.0
,,,,,,582.0
,,,,,,9.0
,,,,,,11.0
,,,,,,17.0
,,,,,,690.0
,,,,,,13.0
,,,,,,14.0
,,,,,,415.0
,,,,,,37.0
,,,,,,38.0
,,,,,,40.0
,,,,,,444.0
,,,,,,47.0
,,,,,,49.0
,,,,,,23.0
,,,,,,28.0
,,,,,,532.0
,,,,,,35.0
,,,,,,50.0
,,,,,,53.0
,,,,,,432.0
,,,,,,70.0
,,,,,,69.0
,,,,,,75.0
,,,,,,1162.0
,,,,,,78.0
,,,,,,1143.0
,,,,,,102.0
,,,,,,756.0
,,,,,,109.0
,,,,,,1309.0
,,,,,,604.0
,,,,,,431.0
,,,,,,1344.0
,,,,,,72.0
,,,,,,426.0
,,,,,,82.0
,,,,,,86.0
,,,,,,89.0
,,,,,,94.0
,,,,,,99.0
,,,,,,100.0
,,,,,,101.0
,,,,,,587.0
,,,,,,682.0
,,,,,,103.0
,,,,,,113.0
,,,,,,446.0
,,,,,,207.0
,,,,,,208.0
,,,,,,211.0
,,,,,,687.0
,,,,,,212.0
,,,,,,216.0
,,,,,,222.0
,,,,,,234.0
,,,,,,1579.0
,,,,,,241.0
,,,,,,244.0
,,,,,,247.0
,,,,,,231.0
,,,,,,709.0
,,,,,,243.0
,,,,,,249.0
,,,,,,250.0
,,,,,,301.0
,,,,,,686.0
,,,,,,317.0
,,,,,,884.0
,,,,,,1224.0
,,,,,,305.0
,,,,,,306.0
,,,,,,615.0
,,,,,,309.0
,,,,,,618.0
,,,,,,314.0
,,,,,,1500.0
,,,,,,1205.0
,,,,,,367.0
,,,,,,320.0
,,,,,,332.0
,,,,,,333.0
,,,,,,334.0
,,,,,,701.0
,,,,,,342.0
,,,,,,343.0
,,,,,,1206.0
,,,,,,348.0
,,,,,,319.0
,,,,,,331.0
,,,,,,1587.0
,,,,,,347.0
,,,,,,1008.0
,,,,,,691.0
,,,,,,351.0
,,,,,,353.0
,,,,,,364.0
,,,,,,1177.0
,,,,,,763.0
,,,,,,369.0
,,,,,,762.0
,,,,,,370.0
,,,,,,689.0
,,,,,,373.0
,,,,,,451.0
,,,,,,377.0
,,,,,,895.0
,,,,,,378.0
,,,,,,379.0
,,,,,,129.0
,,,,,,133.0
,,,,,,1167.0
,,,,,,139.0
,,,,,,140.0
,,,,,,141.0
,,,,,,1290.0
,,,,,,154.0
,,,,,,1328.0
,,,,,,161.0
,,,,,,162.0
,,,,,,1462.0
,,,,,,138.0
,,,,,,142.0
,,,,,,442.0
,,,,,,1279.0
,,,,,,144.0
,,,,,,147.0
,,,,,,542.0
,,,,,,159.0
,,,,,,165.0
,,,,,,168.0
,,,,,,1459.0
,,,,,,684.0
,,,,,,175.0
,,,,,,1004.0
,,,,,,167.0
,,,,,,1515.0
,,,,,,176.0
,,,,,,557.0
,,,,,,185.0
,,,,,,192.0
,,,,,,206.0
,,,,,,189.0
,,,,,,521.0
,,,,,,187.0
,,,,,,201.0
,,,,,,195.0
,,,,,,197.0
,,,,,,200.0
,,,,,,1078.0
,,,,,,202.0
,,,,,,252.0
,,,,,,253.0
,,,,,,717.0
,,,,,,1071.0
,,,,,,256.0
,,,,,,264.0
,,,,,,263.0
,,,,,,270.0
,,,,,,259.0
,,,,,,725.0
,,,,,,728.0
,,,,,,1292.0
,,,,,,674.0
,,,,,,276.0
,,,,,,1173.0
,,,,,,278.0
,,,,,,705.0
,,,,,,281.0
,,,,,,282.0
,,,,,,551.0
,,,,,,286.0
,,,,,,273.0
,,,,,,280.0
,,,,,,1453.0
,,,,,,740.0
,,,,,,372.0
,,,,,,284.0
Disgusted,5,I'm outraged that Puffed Rice is no longer sold or made. Best cereal... EVER! WTH!,288,,,
Blondie,0,Grew up eating this cereal. Have not been able to find in stores. Where did it go? Please bring back!,288,,,
T.J.,0,Where can I buy Malt-O-Meal Puffed Rice?,288,,,
T.B.,5,I especially liked the brown puffed rice cereal.,288,,,
Banana Man,5,What needs to be done to have this product available again?,288,,,
Grandma Morris,5,I would eat Puffed Rice everyday If I could find where it is sold.,288,,,
granny,5,I can not find this cereal anywhere. Please tell me where I can buy it... and also Puffed Wheat. They were so delicious as a snack instead of chips.,288,,,
Zaneterry,5,"Please, I say! Oh please make this puffed white rice cereal again. I am ready to buy a case right now - NOW and forever!",288,,,
K.T.,5,"I am no longer able to find this cereal locally, in my small town. I would sure like to get it again!",288,,,
Mommycook,5,"Best ingredient cereal. Lots of people with an intolerance to certain foods can eat things with this in it. Also a great savory snack food. Miss it sooooo much! Saying this cereal is gross is like saying flour is gross. Use your imagination, and make your own food! If you want it made for you, why did you buy a plain cereal.",288,,,
nvr2amzd,5,"Well, it was awesome until I couldn't find it anymore! Why is it gone? This cereal makes the BEST Rice (Krispies... no!) Treats (with the marshmallow and butter).",288,,,
No Sugar,5,"Malt-O-Meal Puffed Rice and Puffed wheat were the only cold cereals among hundreds on the shelves without sugar additives. For a diabetic, they were not only delicious, but healthy. Healthy cereals are dropped and unhealthy ones added. Bad choice, Malt-O-Meal.",288,,,
Becky2,5,I loved this cereal. I ate it dry w/ no milk. I was addicted. Sorry it had to come to an end.,288,,,
fussykitty,5,I LOVE this cereal. I want to find it in stores. Where has it gone? Can anyone tell me where I can buy it now?,288,,,
Yummy,4,Love this cereal but it was recalled by Malt-O-Meal because of reported cases of salmonella. You can still buy the original Quaker Puffed Rice cereal on Amazon.com.,288,,,
Drew T.,4,I only eat puffed rice cereal. How can I buy Malt O Meal puffed rice cereal or order it on line?,288,,,
mcran22222,5,(Team Breakfast Member)  Where can I buy this Puffed Rice cereal?,288,,,
OhSnap,0,Uggh! Why don't the grocery store sell it anymore. I haven't seen it in months.,288,,,
a.b.,1,Blah... These were so horrid. The bag they came in tasted better.,288,,,
Joe Spliggins,2,YUK! Nothing like a heaping bowl of styrofoam to start your day! Five minutes in milk and they turned from styrofoam to rubber. Not enough sugar in Cuba to make these taste good!,288,,,
,,,,,,4.0
,,,,,,582.0
,,,,,,9.0
,,,,,,11.0
,,,,,,17.0
,,,,,,690.0
,,,,,,13.0
,,,,,,14.0
,,,,,,415.0
,,,,,,37.0
,,,,,,38.0
,,,,,,40.0
,,,,,,444.0
,,,,,,47.0
,,,,,,49.0
,,,,,,23.0
,,,,,,28.0
,,,,,,532.0
,,,,,,35.0
,,,,,,50.0
,,,,,,53.0
,,,,,,432.0
,,,,,,70.0
,,,,,,69.0
,,,,,,75.0
,,,,,,1162.0
,,,,,,78.0
,,,,,,1143.0
,,,,,,102.0
,,,,,,756.0
,,,,,,109.0
,,,,,,1309.0
,,,,,,604.0
,,,,,,431.0
,,,,,,1344.0
,,,,,,72.0
,,,,,,426.0
,,,,,,82.0
,,,,,,86.0
,,,,,,89.0
,,,,,,94.0
,,,,,,99.0
,,,,,,100.0
,,,,,,101.0
,,,,,,587.0
,,,,,,682.0
,,,,,,103.0
,,,,,,113.0
,,,,,,446.0
,,,,,,207.0
,,,,,,208.0
,,,,,,211.0
,,,,,,687.0
,,,,,,212.0
,,,,,,216.0
,,,,,,222.0
,,,,,,234.0
,,,,,,1579.0
,,,,,,241.0
,,,,,,244.0
,,,,,,247.0
,,,,,,231.0
,,,,,,709.0
,,,,,,243.0
,,,,,,249.0
,,,,,,250.0
,,,,,,301.0
,,,,,,686.0
,,,,,,317.0
,,,,,,884.0
,,,,,,1224.0
,,,,,,305.0
,,,,,,306.0
,,,,,,615.0
,,,,,,309.0
,,,,,,618.0
,,,,,,314.0
,,,,,,1500.0
,,,,,,1205.0
,,,,,,367.0
,,,,,,320.0
,,,,,,332.0
,,,,,,333.0
,,,,,,334.0
,,,,,,701.0
,,,,,,342.0
,,,,,,343.0
,,,,,,1206.0
,,,,,,348.0
,,,,,,319.0
,,,,,,331.0
,,,,,,1587.0
,,,,,,347.0
,,,,,,1008.0
,,,,,,691.0
,,,,,,351.0
,,,,,,353.0
,,,,,,364.0
,,,,,,1177.0
,,,,,,763.0
,,,,,,369.0
,,,,,,762.0
,,,,,,370.0
,,,,,,689.0
,,,,,,373.0
,,,,,,451.0
,,,,,,377.0
,,,,,,895.0
,,,,,,378.0
,,,,,,379.0
,,,,,,129.0
,,,,,,133.0
,,,,,,1167.0
,,,,,,139.0
,,,,,,140.0
,,,,,,141.0
,,,,,,1290.0
,,,,,,154.0
,,,,,,1328.0
,,,,,,161.0
,,,,,,162.0
,,,,,,1462.0
,,,,,,138.0
,,,,,,142.0
,,,,,,442.0
,,,,,,1279.0
,,,,,,144.0
,,,,,,147.0
,,,,,,542.0
,,,,,,159.0
,,,,,,165.0
,,,,,,168.0
,,,,,,1459.0
,,,,,,684.0
,,,,,,175.0
,,,,,,1004.0
,,,,,,167.0
,,,,,,1515.0
,,,,,,176.0
,,,,,,557.0
,,,,,,185.0
,,,,,,192.0
,,,,,,206.0
,,,,,,189.0
,,,,,,521.0
,,,,,,187.0
,,,,,,201.0
,,,,,,195.0
,,,,,,197.0
,,,,,,200.0
,,,,,,1078.0
,,,,,,202.0
,,,,,,252.0
,,,,,,253.0
,,,,,,717.0
,,,,,,1071.0
,,,,,,256.0
,,,,,,264.0
,,,,,,263.0
,,,,,,270.0
,,,,,,259.0
,,,,,,725.0
,,,,,,728.0
,,,,,,1292.0
,,,,,,674.0
,,,,,,276.0
,,,,,,1173.0
,,,,,,278.0
,,,,,,705.0
,,,,,,281.0
,,,,,,282.0
,,,,,,551.0
,,,,,,286.0
,,,,,,273.0
,,,,,,280.0
,,,,,,1453.0
,,,,,,740.0
,,,,,,372.0
,,,,,,284.0
,,,,,,288.0
Sparky,5,Bring back puffed rice.,290,,,
Judy,5,"Please bring back my favorite cereal of all time. Want non-sugared breakfast - puffed rice. Need a midnight snack - butter browned puffed rice. Candy for grandkids - puffed rice bars. It's the cereal that gets me off the hook with the diabetic and heart doctors. In 70 years, I still can find no substitute. PLEASE BRING PUFFED RICE BACK!",290,,,
Jans,5,Please Bring Puffed Rice Cereal Back!,290,,,
BlueChristmas,5,"Please bring back Puffed Rice Cereal. At Christmas, I am the fourth generation to make Puffed Rice Candy. Holidays just aren't the same without Puffed Rice Candy.",290,,,
garry,5,BRING IT BACK... the last great cereal... try pan fry in butter... Great!,290,,,
Lovely,5,Why in the world did Quaker discontinue Puffed Rice cereal. It is the best cereal. Please bring it back. Thank you. -Connie,290,,,
Milford,1,I live in CT. Where can I buy Puffed Rice cereal?,290,,,
MADDIE,5,Loved it as a kid and still love it today!,290,,,
sassy,5,Puffed rice cereal is the only cereal I can eat as a snack. I am allergic to the wheat cereals and I'm diabetic so the sugar cereals are out as well. BRING BACK THE PUFFED RICE.,290,,,
Terry,0,My Uncle Paul had open heart surgery in May. His favorite cereal is Puffed Rice. Wish it was still around for him.,290,,,
B.B.,5,I just chatted with Quaker today too and expressed my dismay at the loss of Puffed Rice. I was told that my comments could be forwarded to Marketing but that they could give no indication that the cereal will be reinstated. Sad.,290,,,
Patti,5,"Puffed Rice has been my favorite cereal for 60 years! It is the only cereal that never bothers my stomach, and it tastes great! PLEASE bring it back!",290,,,
Bonnie,5,Please have a come back of Puffed Rice. Still figuring out why it's not made anymore. Come on Quaker start puffing that rice cereal again. QUICKLY!!,290,,,
Loyal Customer,5,Great cereal. When will Quaker Puffed Rice be available again?,290,,,
DeDe,5,Bring back the PUFFED RICE! It's my favorite cold cereal and dry snack! I've been eating it for over 60 years. Who made this dumb decision and why? It's also comfort food when you are feeling sick. Quaker is the only brand that I liked. Donna.,290,,,
Postman,5,This is such a good cereal. I can't believe Quaker would discontinue a cereal that has been around for 110 years.,290,,,
LOLA,0,No Puffed Rice or Wheat available for months in Union Ct. Why!?,290,,,
Ryxster,5,Chatted with Quaker today and was told Puffed Rice and Wheat cereals have been discontinued. Sad! Can't understand why!,290,,,
Postman,5,"Not sure why Puffed Rice is ""out of stock"". Great cereal. Quaker please do not discontinue.",290,,,
Sam6,5,"We used to buy Puffed Rice at 2 local markets, but we haven't been able to find it within the past month or so, and the internet says Walmart and Amazon are 'out of stock'. Please bring it back soon.",290,,,
trish,5,"Where can I find Puffed Rice Cereal in Phillipsbug, NJ? My mother loves this cereal and we can't find it.",290,,,
EVA BIGELOW,5,"(Team Breakfast Member)  Please bring back my Quaker Puffed Rice Cereal! My Mother has been eating it for over 76 Years! I have had it shipped to her (When I found out Walmart sold it!) But not any more :( . Oh Please bring it back, Mom would like to enjoy 1 more bowl. - Eva B. (Colorado Springs, Colorado)",290,,,
Postman,5,I buy the store brand at Food City. It's okay but not as good as Quaker Puffed Rice. I am going to ask my supermarkets to carry it. Delicious cereal.,290,,,
KONG,5,PLEASE!!! Bring back Puffed Rice. So Good!,290,,,
Lovely,5,I cannot find this product anywhere. I love Puffed Rice. Wish I could find out where to get it. I live in Mississauga Ontario Canada.,290,,,
D.E.X.,5,So hard to find. What's going on? It was always in our house through the 70's and and the 80's. It was good as cereal with milk and sugar. Also good as a snack with melted butter drizzled over it.,290,,,
Postman,5,I do not see it at Publix anymore.,290,,,
Postman,5,I just bought some at Publix. Very good cereal.,290,,,
Babbs,5,"My mom used to drizzle melted butter on Puffed Rice for a night-time snack, like instead of popcorn. I loved it!",290,,,
Ronknee,5,"Puffed Rice is the best cereal. But where can I buy it in Holiday, Florida?",290,,,
Typhoon,5,So crazy that I can't find it anywhere! Who carries it? It's an American classic. It would be the ultimate bummer if it gets discontinued.,290,,,
Darrel,5,I can't find Quaker Puffed Rice in any local store. Why is that? I loved this cereal.,290,,,
Riceman,4,"My favorite cereal, but I cannot find anywhere in southern California. I'm on a no salt diet and Puffed Rice is the best. I'm not alone. Read all these reviews under Puff Rice. They have to bring it back to stores.",290,,,
Kasy69,5,"(Team Breakfast Member)  I live in Dunnellon, Florida and I have been looking all over for Puffed Rice cereal. I can't find it anywhere. Please help.",290,,,
Sugar-N-Spice,5,Great cereal. I have been eating it since I was a child. I find that the large chain supermarkets don't carry it. I found at a smaller localized chain in my area. They can't keep it on the shelf.,290,,,
Miner4,4,"(Team Breakfast Member)  I always liked Puffed Rice and I still have an Adirondack chair my long gone Dad made from plans they offered in the 60's. Loved the 1812 Overture theme used as ""The Cereal That is Shot From Guns"". I see a Puffed Brown Rice in Bags, but not to my liking. Bring back something simple. Not all foods now days have to be Gilded Lilies.",290,,,
bill1,5,I have enjoyed Quaker Puffed Rice for over 60 years. I agree with all these other comments. Please make it available.,290,,,
Puffedricefan,5,Can anyone tell me... What was the early TV western show that advertised Puffed Rice?,290,,,
MISINPUFFEDRICE,5,C'mon Quaker! I ate this cereal every day of my life until you made it unavailable! I have a really hard time believing you felt there was no market for it!? PLEASE BRING IT BACK! I have stopped purchasing all products made by your company until Quaker Puffed Rice is again available!,290,,,
Camille Largo,5,"Where in Largo or Clearwater Florida can I buy Puffed Rice? My favorite grocery said the warehouse isn't stocking it so it is not being delivered. They have plenty of that 'tiny pieces-of wheat-hulls-come-off-and-choke-you' as you try to eat the Puffed Wheat, but none of the good stuff-Puffed Rice!",290,,,
beansy,5,Why can't I find out the reason that Puffed Rice is nowhere to be found anymore?,290,,,
Cypress40,4,"It appears that a lot of us are still requesting this cereal. What stores will carry it? It was a part of growing up for many of us. Come on Quaker, make it available again!",290,,,
Sad4Now,5,We have loved it for 60 years but can't find it! Please resume making it and stock it in all grocery stores.,290,,,
Cooky,5,"I am 91 and so many foods or candy I got used to are not made anymore. I used to eat Wheaties but added Puffed rice to make it perfect. Please resume production, at least for a couple of more years. - Kelley",290,,,
RCflyer,5,(Team Breakfast Member)  I had this every morning before school and continued to have it until I could not buy it anymore and now I am 70 years old! It is still being made and sold for outrageous prices at specialty shops.,290,,,
maimiesmimma,5,My mother has eaten this every day for 50 or 60 years. And now she can't find it anywhere! This was a great cereal! Small and soft... made it great for people with dental issues. Children didn't choke on it and many picky eaters could be swayed by its mild flavor. Not coated with sugar a bonus! Come on Quaker... it is worth your while! There are enough of us here complaining?!,290,,,
don mary,0,"I love puffed rice. The only cereal that does not bother me. Where is it available? I can not find it in stores in Clovis nor Fresno, California. Can you advise?",290,,,
concerned,0,My granddaughter is anorexic and will only eat Quaker Puffed Rice cereal which is not available in Britain so we have to get it imported from America. Does anyone know a place it can be purchased in Britain?,290,,,
Pastor Phil,4,Is there a grocery chain that still sells Quaker Puffed Rice?,290,,,
Michele,5,"Where in the world can I get this again? Have been looking for months. It's great with fresh berries and fruit. - Michele S. in Tucson, AZ",290,,,
Corbin,0,Even us Canadians miss it. Please bring back Puffed Rice.,290,,,
Shianne,5,"(Team Breakfast Member)  I have been looking for this each time I am at the grocery store to no avail. It saddens me that I can't find it, especially now because it have so many problems with my teeth and can only eat foods that are the consistency of mush. PLEASE PLEASE bring back our beloved cereal! Thank you.",290,,,
Oldguy,5,"Fan for 60 years! Recently, few boxes have lots of Puffed Rice ""dust"" at the bottom of the bag inside the box. Box number: Nov 10 13 P 2 09:06 also 1601-6. Always had good experiences with Puffed Rice. RSVP",290,,,
Cereal4Mama,0,"PLEASE! Bring back the original Puffed Rice! Not all of us are into the sugary excesses offered on the store shelves. I was happy to find the large biscuit version of Shredded Wheat that I grew up on and stock up on it for my 87 year old mother, and would like to be able to get her the Puffed Rice also.",290,,,
milkmaid,5,"(Team Breakfast Member)  No, I can't find this wonderful, easy-to-eat cereal anywhere. Now that I'm older and could eat and enjoy Puffed Rice daily, it's not anywhere to be found. More the pity, I guess it's pablum. What a poor alternative. I will really miss it. If you change your mind and put it back on the selves, let a poor old gal know. Who knows it might help me live longer.",290,,,
JF Albany,5,Simple question - ARE they OR Are they not making Quaker Puffed Rice or Wheat anymore?,290,,,
bingo,5,I'm 71 and I ate this as a kid. I miss it. Where can I find it.,290,,,
Distu,5,"I am annoyed that it has been discontinued. Will keep looking for it though. - Distu from Pittsburgh, PA",290,,,
Kate,5,"What did they do to the puffed rice recipe? I purchased 3 boxes yesterday and was horrified at the texture and flavor. I have been eating puffed rice since I was a kid and am 66 years old. The 3 boxes I recently purchased do not taste at all like the puffed rice I know and love... and the box was filled with powder. Now, I am used to some powder being on the bottom of the box as it is on all cereals, but this was awful. I threw the box away. I did notice the box changed. It is all red now instead of red and blue but the contents was just awful. What did they do to the recipe?!",290,,,
Sarah,5,I have been looking for this for forever. Why stop a good thing? Can I still get it somewhere?,290,,,
Pittsburgh M.,0,"HELP! Mother used these in the '30s and '40s in the fall each year. Puffed Rice Balls, as I recall now at 85 years, were the best treat of my youth. Anyone with suggestions of that era how-to-make 'em will sure do me a favor. Please.",290,,,
buster,5,I have also been having a hard time finding this Puffed Rice. I hope it is brought back!,290,,,
DDR874,4,"Got to tour the Akron, Ohio Quaker Oats plant when I was very young. The 'shot from guns' process involved a large tank, under pressure, and steam. It did make one hell of a noise. Then they gave us a sample right out of the tank. It was an elementary school tour.",290,,,
Buddy L.,0,"I'm 64 and grew up on this cereal. My mother is 84, and both of us have wondered where the heck Quaker Puffed Rice and Wheat have gone. Are they still available? Please bring them back or,inform me as to where a person can find them. Thank You !",290,,,
Millhaus,5,"Also cannot find this anymore in stores. Grew up on this stuff along with Puffed Wheat in NC. The Puffed Wheat can still be gotten, but this is impossible to find.",290,,,
Teto,5,I love this cereal but can't find it anywhere recently. Please bring it back!,290,,,
BlueEyes,0,(Team Breakfast Member) Please Bring Puffed Rice back to South Jersey. My grandfather used to eat it and he got me hooked on it. He has since passed but Puffed Rice I guess is a comfort cereal for me I guess. Every time I go to the store I look for it.,290,,,
smak,0,Where has Quaker Puffed Rice cereal gone to? Can't find it in Indiana anywhere in the last month.,290,,,
katie,5,I agree with Karolcza and cereal lover; I too cannot find puff rice anywhere within 50 miles of where I live. Why do the stores not carry it?,290,,,
Eveleth,5,"I love Puffed Rice, but where did it go?! Please bring the cereal back to Virginia.",290,,,
2ksgrma,5,Love this cereal. Please bring it back to southern California!!!,290,,,
Missy,0,Where in southern California can you find puffed wheat and rice? 5/10.11 MD,290,,,
Quakerfan,0,You can purchase it online through Amazon or Quaker has an online store for all its products.,290,,,
Furbear,5,Are there any grocery stores that carry Quaker Oats Puffed Rice in South Carolina?,290,,,
Hoping,5,"I LOVE this cereal, but I am having trouble finding it in SC. Since it is so good for you on a diet, I am really disppointed that it is impossible to find.",290,,,
KAROLCZA,5,"(Team Breakfast Member)  I live in Wyandotte, Michigan... have been looking all over for Quaker Puffed Rice or Wheat... think they are the greatest cerals ever... I am 74 years old and they reming me of my childhood. Please don't tell me they are gone from Michigan.",290,,,
cereal lover,0,How come I can not find this cereal in Florida anywhere????? I love this cereal and miss it soooo bad. Let me know vdubingti5258@yahoo.com. Thanks.,290,,,
Turtle,1,Blah! Puffed rice is evil. It's like eating those little beads from bean-bag chairs.,290,,,
,,,,,,4.0
,,,,,,582.0
,,,,,,9.0
,,,,,,11.0
,,,,,,17.0
,,,,,,690.0
,,,,,,13.0
,,,,,,14.0
,,,,,,415.0
,,,,,,37.0
,,,,,,38.0
,,,,,,40.0
,,,,,,444.0
,,,,,,47.0
,,,,,,49.0
,,,,,,23.0
,,,,,,28.0
,,,,,,532.0
,,,,,,35.0
,,,,,,50.0
,,,,,,53.0
,,,,,,432.0
,,,,,,70.0
,,,,,,69.0
,,,,,,75.0
,,,,,,1162.0
,,,,,,78.0
,,,,,,1143.0
,,,,,,102.0
,,,,,,756.0
,,,,,,109.0
,,,,,,1309.0
,,,,,,604.0
,,,,,,431.0
,,,,,,1344.0
,,,,,,72.0
,,,,,,426.0
,,,,,,82.0
,,,,,,86.0
,,,,,,89.0
,,,,,,94.0
,,,,,,99.0
,,,,,,100.0
,,,,,,101.0
,,,,,,587.0
,,,,,,682.0
,,,,,,103.0
,,,,,,113.0
,,,,,,446.0
,,,,,,207.0
,,,,,,208.0
,,,,,,211.0
,,,,,,687.0
,,,,,,212.0
,,,,,,216.0
,,,,,,222.0
,,,,,,234.0
,,,,,,1579.0
,,,,,,241.0
,,,,,,244.0
,,,,,,247.0
,,,,,,231.0
,,,,,,709.0
,,,,,,243.0
,,,,,,249.0
,,,,,,250.0
,,,,,,301.0
,,,,,,686.0
,,,,,,317.0
,,,,,,884.0
,,,,,,1224.0
,,,,,,305.0
,,,,,,306.0
,,,,,,615.0
,,,,,,309.0
,,,,,,618.0
,,,,,,314.0
,,,,,,1500.0
,,,,,,1205.0
,,,,,,367.0
,,,,,,320.0
,,,,,,332.0
,,,,,,333.0
,,,,,,334.0
,,,,,,701.0
,,,,,,342.0
,,,,,,343.0
,,,,,,1206.0
,,,,,,348.0
,,,,,,319.0
,,,,,,331.0
,,,,,,1587.0
,,,,,,347.0
,,,,,,1008.0
,,,,,,691.0
,,,,,,351.0
,,,,,,353.0
,,,,,,364.0
,,,,,,1177.0
,,,,,,763.0
,,,,,,369.0
,,,,,,762.0
,,,,,,370.0
,,,,,,689.0
,,,,,,373.0
,,,,,,451.0
,,,,,,377.0
,,,,,,895.0
,,,,,,378.0
,,,,,,379.0
,,,,,,129.0
,,,,,,133.0
,,,,,,1167.0
,,,,,,139.0
,,,,,,140.0
,,,,,,141.0
,,,,,,1290.0
,,,,,,154.0
,,,,,,1328.0
,,,,,,161.0
,,,,,,162.0
,,,,,,1462.0
,,,,,,138.0
,,,,,,142.0
,,,,,,442.0
,,,,,,1279.0
,,,,,,144.0
,,,,,,147.0
,,,,,,542.0
,,,,,,159.0
,,,,,,165.0
,,,,,,168.0
,,,,,,1459.0
,,,,,,684.0
,,,,,,175.0
,,,,,,1004.0
,,,,,,167.0
,,,,,,1515.0
,,,,,,176.0
,,,,,,557.0
,,,,,,185.0
,,,,,,192.0
,,,,,,206.0
,,,,,,189.0
,,,,,,521.0
,,,,,,187.0
,,,,,,201.0
,,,,,,195.0
,,,,,,197.0
,,,,,,200.0
,,,,,,1078.0
,,,,,,202.0
,,,,,,252.0
,,,,,,253.0
,,,,,,717.0
,,,,,,1071.0
,,,,,,256.0
,,,,,,264.0
,,,,,,263.0
,,,,,,270.0
,,,,,,259.0
,,,,,,725.0
,,,,,,728.0
,,,,,,1292.0
,,,,,,674.0
,,,,,,276.0
,,,,,,1173.0
,,,,,,278.0
,,,,,,705.0
,,,,,,281.0
,,,,,,282.0
,,,,,,551.0
,,,,,,286.0
,,,,,,273.0
,,,,,,280.0
,,,,,,1453.0
,,,,,,740.0
,,,,,,372.0
,,,,,,284.0
,,,,,,288.0
,,,,,,290.0
Gamelyn Chase,4,Tesco USED TO stock it! Sainsbury's still do - own brand. Why this corporate aversion to the product? It surely can't be the ''storage factor'' - all standard breakfast cereals take up much the same space in a warehouse.,694,,,
Jb,5,Please bring back Puffed Wheat and Puffed Rice. I love those cereals. The best. I been eating this since a long long time. And I haven't for a long time... months. I have searched for them. And I found this to beg for them to bring them back. Just repackage them and advertise them as organic and bingo and they will sell. Thank you. - Jacki,694,,,
Postman,5,I cannot find Quaker Puffed Wheat or Rice and do not ever remember seeing Kellogg's Puffed Wheat. One of the stores I shop at now carries the store brand of puffed wheat and rice. It's not as good but is better than nothing. It is in a bag not box.,694,,,
macliam,5,"Sainsburys sell puffed wheat - their own brand. It's fine, it's what it should be, just Puffed wheat - and it's cheap!",694,,,
Suzi,0,Kellogg's Smacks looks like puffed wheat! I loved puffed wheat which until recently we could buy in Northern Cyprus!,694,,,
rmcollier,5,Looking for this cereal. Bought the Arrowhead brand... and was not the same. The wheat was small and not very 'Puffy'. Why was this discontinued?,694,,,
May,5,"Warehouse suppliers control what is on your grocery shelf. You can buy puffed wheat and puffed rice by case on internet. That is a lot of cereal for one person, before it goes stale. I shared my order with my brother. He died two years ago. Have not found anyone since to share with.",694,,,
cerealkiller,4,"In view of some of the comments here. I fancied some puffed wheat. Imagine my surprise when I found out that it was unavailable at Tesco and maybe other stores as well. I have just been in touch with Tesco as to why they no longer sell puffed wheat as I had bought it from them in the past. It was a staple cereal throughout my life, (nearly 80). The young lady (21) I spoke to had never heard of it but had heard of sugar puffs, and could not find it on her system but said she would be on a mission to track it down. It has become an endangered species. What is the world coming to? A petition to bring it back is needed or a march on parliament. No ts in Submission.",694,,,
Grammie,0,I agree. PLEASE BRING BACK PUFFED WHEAT. My 93 yr. old husband's (diabetic) favorite cereal. Can't find it anywhere. Please let me know if you know where I can buy or order cereal.,694,,,
Monte Montana,5,"My husband and I grew up on PUFFED WHEAT - now it is almost impossible to find - when you do find it, it is a product of some company I never heard of and that makes me wonder about 'FLOOR SWEAPINGS'. Also we want the ORIGINAL PUFFED WHEAT, NO SUGAR ADDED. OMG, what is this thing with adding all this sugar to everything we eat. Please, I'd rather see this healthy cereal on the store shelves than the hundreds of toxic sugary alternatives - it also appears from previous comments from other consumers that we are not alone in wanting the original PUFFED WHEAT to return. My older brother would like this cereal, he's a diabetic and he enjoys PUFFED WHEAT too. Thanks for letting me air my feelings. PUFFED WHEAT FAN IN WINCHESTER, VIRGINIA",694,,,
Hungry,5,Please please bring back Puffed Wheat. It would be nice to see ASDA selling them.,694,,,
Hambone,0,Where can I buy Puff Wheat in the UK (Dorset)?,694,,,
WhereWhyWhen,5,"It needs to be back. Also in Germany. You can only get them super sugary, but I love the texture and the taste of these without sugar.",694,,,
Morning Muncher,5,A great cereal... wish it was still available where I live!,694,,,
ricks,5,"(Team Breakfast Member)  I can't find this anymore? Cleveland, Ohio.",694,,,
Suzie,5,Please bring Puffed Wheat back. We're told unsweetened cereals are good for us so surely this is the time it should be on the shelves. We miss it so much.,694,,,
Woody,5,"PLEASE, PLEASE bring back Puffed Wheat!",694,,,
